"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","participant_id","Source","condition","success","rt","view_history","trialnum","blocknum","stimulus","response","leftDots","rightDots","baseline","increment","correct_key","target_left","current_log","correct","value","phase","dot_difference","slider_start","confidence"
"","","","","","","","","","","","Confidence Rating","250","2.1.0","209104","65b7b0e4e6fa7d632205b4b6","Prolific","1","","3035","","34","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","1","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","251","2.1.0","209105","65b7b0e4e6fa7d632205b4b6","Prolific","1","","906","","34","2","","e","313","345","","","","false","3.4499999999999993","1","","Test","32","","1"
"","","","","","","","","","","","html-keyboard-response","253","2.1.0","210114","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","35","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","254","2.1.0","210425","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","35","2","","null","313","345","313","32","e","false","3.4499999999999993","","","","","",""
"","","","","","","","","","","","Stimulus Response","255","2.1.0","211061","65b7b0e4e6fa7d632205b4b6","Prolific","1","","636","","35","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","256","2.1.0","211574","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","35","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","257","2.1.0","214269","65b7b0e4e6fa7d632205b4b6","Prolific","1","","2693","","35","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","258","2.1.0","214270","65b7b0e4e6fa7d632205b4b6","Prolific","1","","636","","35","2","","e","313","345","","","","false","3.4499999999999993","1","","Test","32","","3"
"","","","","","","","","","","","html-keyboard-response","260","2.1.0","215283","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","36","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","261","2.1.0","215600","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","36","2","","null","342","313","313","29","w","true","3.349999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","262","2.1.0","216178","65b7b0e4e6fa7d632205b4b6","Prolific","1","","578","","36","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","263","2.1.0","216684","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","36","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","264","2.1.0","218844","65b7b0e4e6fa7d632205b4b6","Prolific","1","","2158","","36","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","265","2.1.0","218845","65b7b0e4e6fa7d632205b4b6","Prolific","1","","578","","36","2","","w","342","313","","","","true","3.349999999999999","1","","Test","29","","4"
"","","","","","","","","","","","html-keyboard-response","267","2.1.0","219850","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","37","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","268","2.1.0","220160","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","37","2","","null","342","313","313","29","w","true","3.349999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","269","2.1.0","220765","65b7b0e4e6fa7d632205b4b6","Prolific","1","","604","","37","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","270","2.1.0","221285","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","37","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","271","2.1.0","223576","65b7b0e4e6fa7d632205b4b6","Prolific","1","","2289","","37","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","272","2.1.0","223577","65b7b0e4e6fa7d632205b4b6","Prolific","1","","604","","37","2","","w","342","313","","","","true","3.349999999999999","1","","Test","29","","3"
"","","","","","","","","","","","html-keyboard-response","274","2.1.0","224580","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","38","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","275","2.1.0","224894","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","38","2","","null","313","339","313","26","e","false","3.249999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","276","2.1.0","225587","65b7b0e4e6fa7d632205b4b6","Prolific","1","","692","","38","2","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","277","2.1.0","226097","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","38","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","278","2.1.0","233951","65b7b0e4e6fa7d632205b4b6","Prolific","1","","7852","","38","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","279","2.1.0","233953","65b7b0e4e6fa7d632205b4b6","Prolific","1","","692","","38","2","","w","313","339","","","","false","3.249999999999999","0","","Test","26","","3"
"","","","","","","","","","","","html-keyboard-response","281","2.1.0","234965","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","39","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","282","2.1.0","235280","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","39","2","","null","342","313","313","29","w","true","3.349999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","283","2.1.0","235895","65b7b0e4e6fa7d632205b4b6","Prolific","1","","614","","39","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","284","2.1.0","236413","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","39","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","285","2.1.0","238154","65b7b0e4e6fa7d632205b4b6","Prolific","1","","1739","","39","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","286","2.1.0","238155","65b7b0e4e6fa7d632205b4b6","Prolific","1","","614","","39","2","","w","342","313","","","","true","3.349999999999999","1","","Test","29","","4"
"","","","","","","","","","","","html-keyboard-response","288","2.1.0","239160","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","40","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","289","2.1.0","239464","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","40","2","","null","313","342","313","29","e","false","3.349999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","290","2.1.0","240272","65b7b0e4e6fa7d632205b4b6","Prolific","1","","807","","40","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","291","2.1.0","240787","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","40","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","292","2.1.0","242984","65b7b0e4e6fa7d632205b4b6","Prolific","1","","2194","","40","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","293","2.1.0","242985","65b7b0e4e6fa7d632205b4b6","Prolific","1","","807","","40","2","","e","313","342","","","","false","3.349999999999999","1","","Test","29","","2"
"","","","","","","","","","","","html-keyboard-response","295","2.1.0","243994","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","41","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","296","2.1.0","244310","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","41","2","","null","313","339","313","26","e","false","3.249999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","297","2.1.0","245134","65b7b0e4e6fa7d632205b4b6","Prolific","1","","822","","41","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","298","2.1.0","245652","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","41","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","299","2.1.0","247649","65b7b0e4e6fa7d632205b4b6","Prolific","1","","1995","","41","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","300","2.1.0","247651","65b7b0e4e6fa7d632205b4b6","Prolific","1","","822","","41","2","","e","313","339","","","","false","3.249999999999999","1","","Test","26","","3"
"","","","","","","","","","","","html-keyboard-response","302","2.1.0","248653","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","42","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","303","2.1.0","248970","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","42","2","","null","339","313","313","26","w","true","3.249999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","304","2.1.0","249499","65b7b0e4e6fa7d632205b4b6","Prolific","1","","527","","42","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","305","2.1.0","250006","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","42","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","306","2.1.0","253984","65b7b0e4e6fa7d632205b4b6","Prolific","1","","3975","","42","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","307","2.1.0","253985","65b7b0e4e6fa7d632205b4b6","Prolific","1","","527","","42","2","","w","339","313","","","","true","3.249999999999999","1","","Test","26","","3"
"","","","","","","","","","","","html-keyboard-response","309","2.1.0","254988","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","43","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","310","2.1.0","255297","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","43","2","","null","336","313","313","23","w","true","3.149999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","311","2.1.0","256046","65b7b0e4e6fa7d632205b4b6","Prolific","1","","747","","43","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","312","2.1.0","256562","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","43","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","313","2.1.0","259053","65b7b0e4e6fa7d632205b4b6","Prolific","1","","2489","","43","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","314","2.1.0","259054","65b7b0e4e6fa7d632205b4b6","Prolific","1","","747","","43","2","","w","336","313","","","","true","3.149999999999999","1","","Test","23","","2"
"","","","","","","","","","","","html-keyboard-response","316","2.1.0","260064","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","44","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","317","2.1.0","260380","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","44","2","","null","313","336","313","23","e","false","3.149999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","318","2.1.0","261341","65b7b0e4e6fa7d632205b4b6","Prolific","1","","960","","44","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","319","2.1.0","261856","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","44","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","320","2.1.0","264574","65b7b0e4e6fa7d632205b4b6","Prolific","1","","2716","","44","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","1","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","321","2.1.0","264576","65b7b0e4e6fa7d632205b4b6","Prolific","1","","960","","44","2","","e","313","336","","","","false","3.149999999999999","1","","Test","23","","1"
"","","","","","","","","","","","html-keyboard-response","323","2.1.0","265583","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","45","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","324","2.1.0","265897","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","45","2","","null","313","334","313","21","e","false","3.049999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","325","2.1.0","266649","65b7b0e4e6fa7d632205b4b6","Prolific","1","","751","","45","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","326","2.1.0","267172","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","45","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","327","2.1.0","269986","65b7b0e4e6fa7d632205b4b6","Prolific","1","","2812","","45","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","1","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","328","2.1.0","269988","65b7b0e4e6fa7d632205b4b6","Prolific","1","","751","","45","2","","e","313","334","","","","false","3.049999999999999","1","","Test","21","","1"
"","","","","","","","","","","","html-keyboard-response","330","2.1.0","271004","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","46","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","331","2.1.0","271313","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","46","2","","null","334","313","313","21","w","true","3.049999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","332","2.1.0","271843","65b7b0e4e6fa7d632205b4b6","Prolific","1","","528","","46","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","333","2.1.0","272357","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","46","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","334","2.1.0","274429","65b7b0e4e6fa7d632205b4b6","Prolific","1","","2069","","46","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","335","2.1.0","274431","65b7b0e4e6fa7d632205b4b6","Prolific","1","","528","","46","2","","w","334","313","","","","true","3.049999999999999","1","","Test","21","","4"
"","","","","","","","","","","","html-keyboard-response","337","2.1.0","275444","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","47","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","338","2.1.0","275755","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","47","2","","null","332","313","313","19","w","true","2.949999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","339","2.1.0","276444","65b7b0e4e6fa7d632205b4b6","Prolific","1","","687","","47","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","340","2.1.0","276949","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","47","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","341","2.1.0","279553","65b7b0e4e6fa7d632205b4b6","Prolific","1","","2603","","47","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","342","2.1.0","279554","65b7b0e4e6fa7d632205b4b6","Prolific","1","","687","","47","2","","w","332","313","","","","true","2.949999999999999","1","","Test","19","","2"
"","","","","","","","","","","","html-keyboard-response","344","2.1.0","280567","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","48","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","345","2.1.0","280881","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","48","2","","null","313","332","313","19","e","false","2.949999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","346","2.1.0","281363","65b7b0e4e6fa7d632205b4b6","Prolific","1","","480","","48","2","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","347","2.1.0","281873","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","48","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","348","2.1.0","284320","65b7b0e4e6fa7d632205b4b6","Prolific","1","","2445","","48","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","349","2.1.0","284321","65b7b0e4e6fa7d632205b4b6","Prolific","1","","480","","48","2","","w","313","332","","","","false","2.949999999999999","0","","Test","19","","3"
"","","","","","","","","","","","html-keyboard-response","351","2.1.0","285334","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","49","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","352","2.1.0","285649","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","49","2","","null","313","334","313","21","e","false","3.049999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","353","2.1.0","286358","65b7b0e4e6fa7d632205b4b6","Prolific","1","","708","","49","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","354","2.1.0","286873","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","49","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","355","2.1.0","290284","65b7b0e4e6fa7d632205b4b6","Prolific","1","","3410","","49","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","1","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","356","2.1.0","290285","65b7b0e4e6fa7d632205b4b6","Prolific","1","","708","","49","2","","e","313","334","","","","false","3.049999999999999","1","","Test","21","","1"
"","","","","","","","","","","","html-keyboard-response","358","2.1.0","291303","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","50","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","359","2.1.0","291614","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","50","2","","null","334","313","313","21","w","true","3.049999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","360","2.1.0","292015","65b7b0e4e6fa7d632205b4b6","Prolific","1","","401","","50","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","361","2.1.0","292518","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","50","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","362","2.1.0","295121","65b7b0e4e6fa7d632205b4b6","Prolific","1","","2601","","50","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","363","2.1.0","295122","65b7b0e4e6fa7d632205b4b6","Prolific","1","","401","","50","2","","w","334","313","","","","true","3.049999999999999","1","","Test","21","","2"
"","","","","","","","","","","","html-keyboard-response","365","2.1.0","296135","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","51","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
