"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","participant_id","Source","condition","success","rt","view_history","trialnum","blocknum","stimulus","response","leftDots","rightDots","baseline","increment","correct_key","target_left","current_log","correct","value","phase","dot_difference","slider_start","confidence"
"","","","","","","","","","","","Stimulus Presentation","254","2.1.0","331672","65456ebc819cdd5600552571","Prolific","0","","null","","35","2","","null","376","313","313","63","w","true","4.150000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","255","2.1.0","335942","65456ebc819cdd5600552571","Prolific","0","","4269","","35","2","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","256","2.1.0","336453","65456ebc819cdd5600552571","Prolific","0","","null","","35","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","257","2.1.0","339000","65456ebc819cdd5600552571","Prolific","0","","2546","","35","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","258","2.1.0","339000","65456ebc819cdd5600552571","Prolific","0","","4269","","35","2","","e","376","313","","","","true","4.150000000000001","0","","Test","63","","3"
"","","","","","","","","","","","html-keyboard-response","260","2.1.0","340012","65456ebc819cdd5600552571","Prolific","0","","null","","36","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","261","2.1.0","340326","65456ebc819cdd5600552571","Prolific","0","","null","","36","2","","null","313","383","313","70","e","false","4.250000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","262","2.1.0","340967","65456ebc819cdd5600552571","Prolific","0","","640","","36","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","263","2.1.0","341477","65456ebc819cdd5600552571","Prolific","0","","null","","36","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","264","2.1.0","343004","65456ebc819cdd5600552571","Prolific","0","","1526","","36","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","5","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","265","2.1.0","343005","65456ebc819cdd5600552571","Prolific","0","","640","","36","2","","e","313","383","","","","false","4.250000000000001","1","","Test","70","","5"
"","","","","","","","","","","","html-keyboard-response","267","2.1.0","344011","65456ebc819cdd5600552571","Prolific","0","","null","","37","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","268","2.1.0","344323","65456ebc819cdd5600552571","Prolific","0","","null","","37","2","","null","313","383","313","70","e","false","4.250000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","269","2.1.0","346226","65456ebc819cdd5600552571","Prolific","0","","1903","","37","2","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","270","2.1.0","346730","65456ebc819cdd5600552571","Prolific","0","","null","","37","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","271","2.1.0","348950","65456ebc819cdd5600552571","Prolific","0","","2219","","37","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","5","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","272","2.1.0","348951","65456ebc819cdd5600552571","Prolific","0","","1903","","37","2","","w","313","383","","","","false","4.250000000000001","0","","Test","70","","5"
"","","","","","","","","","","","html-keyboard-response","274","2.1.0","349956","65456ebc819cdd5600552571","Prolific","0","","null","","38","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","275","2.1.0","350271","65456ebc819cdd5600552571","Prolific","0","","null","","38","2","","null","390","313","313","77","w","true","4.3500000000000005","","","","","",""
"","","","","","","","","","","","Stimulus Response","276","2.1.0","351017","65456ebc819cdd5600552571","Prolific","0","","746","","38","2","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","277","2.1.0","351518","65456ebc819cdd5600552571","Prolific","0","","null","","38","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","278","2.1.0","354715","65456ebc819cdd5600552571","Prolific","0","","3196","","38","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","279","2.1.0","354715","65456ebc819cdd5600552571","Prolific","0","","746","","38","2","","e","390","313","","","","true","4.3500000000000005","0","","Test","77","","3"
"","","","","","","","","","","","html-keyboard-response","281","2.1.0","355718","65456ebc819cdd5600552571","Prolific","0","","null","","39","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","282","2.1.0","356035","65456ebc819cdd5600552571","Prolific","0","","null","","39","2","","null","399","313","313","86","w","true","4.45","","","","","",""
"","","","","","","","","","","","Stimulus Response","283","2.1.0","357119","65456ebc819cdd5600552571","Prolific","0","","1083","","39","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","284","2.1.0","357620","65456ebc819cdd5600552571","Prolific","0","","null","","39","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","285","2.1.0","359925","65456ebc819cdd5600552571","Prolific","0","","2304","","39","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","5","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","286","2.1.0","359925","65456ebc819cdd5600552571","Prolific","0","","1083","","39","2","","w","399","313","","","","true","4.45","1","","Test","86","","5"
"","","","","","","","","","","","html-keyboard-response","288","2.1.0","360935","65456ebc819cdd5600552571","Prolific","0","","null","","40","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","289","2.1.0","361251","65456ebc819cdd5600552571","Prolific","0","","null","","40","2","","null","313","399","313","86","e","false","4.45","","","","","",""
"","","","","","","","","","","","Stimulus Response","290","2.1.0","362161","65456ebc819cdd5600552571","Prolific","0","","909","","40","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","291","2.1.0","362663","65456ebc819cdd5600552571","Prolific","0","","null","","40","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","292","2.1.0","364226","65456ebc819cdd5600552571","Prolific","0","","1562","","40","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","5","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","293","2.1.0","364227","65456ebc819cdd5600552571","Prolific","0","","909","","40","2","","e","313","399","","","","false","4.45","1","","Test","86","","5"
"","","","","","","","","","","","html-keyboard-response","295","2.1.0","365228","65456ebc819cdd5600552571","Prolific","0","","null","","41","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","296","2.1.0","365540","65456ebc819cdd5600552571","Prolific","0","","null","","41","2","","null","390","313","313","77","w","true","4.3500000000000005","","","","","",""
"","","","","","","","","","","","Stimulus Response","297","2.1.0","367573","65456ebc819cdd5600552571","Prolific","0","","2033","","41","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","298","2.1.0","368079","65456ebc819cdd5600552571","Prolific","0","","null","","41","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","299","2.1.0","374972","65456ebc819cdd5600552571","Prolific","0","","6892","","41","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","300","2.1.0","374972","65456ebc819cdd5600552571","Prolific","0","","2033","","41","2","","w","390","313","","","","true","4.3500000000000005","1","","Test","77","","3"
"","","","","","","","","","","","html-keyboard-response","302","2.1.0","375979","65456ebc819cdd5600552571","Prolific","0","","null","","42","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","303","2.1.0","376292","65456ebc819cdd5600552571","Prolific","0","","null","","42","2","","null","313","390","313","77","e","false","4.3500000000000005","","","","","",""
"","","","","","","","","","","","Stimulus Response","304","2.1.0","376928","65456ebc819cdd5600552571","Prolific","0","","635","","42","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","305","2.1.0","377444","65456ebc819cdd5600552571","Prolific","0","","null","","42","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","306","2.1.0","379152","65456ebc819cdd5600552571","Prolific","0","","1707","","42","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","5","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","307","2.1.0","379153","65456ebc819cdd5600552571","Prolific","0","","635","","42","2","","e","313","390","","","","false","4.3500000000000005","1","","Test","77","","5"
"","","","","","","","","","","","html-keyboard-response","309","2.1.0","380155","65456ebc819cdd5600552571","Prolific","0","","null","","43","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","310","2.1.0","380465","65456ebc819cdd5600552571","Prolific","0","","null","","43","2","","null","383","313","313","70","w","true","4.250000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","311","2.1.0","381191","65456ebc819cdd5600552571","Prolific","0","","725","","43","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","312","2.1.0","381700","65456ebc819cdd5600552571","Prolific","0","","null","","43","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","313","2.1.0","383515","65456ebc819cdd5600552571","Prolific","0","","1813","","43","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","5","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","314","2.1.0","383515","65456ebc819cdd5600552571","Prolific","0","","725","","43","2","","w","383","313","","","","true","4.250000000000001","1","","Test","70","","5"
"","","","","","","","","","","","html-keyboard-response","316","2.1.0","384529","65456ebc819cdd5600552571","Prolific","0","","null","","44","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","317","2.1.0","384843","65456ebc819cdd5600552571","Prolific","0","","null","","44","2","","null","313","383","313","70","e","false","4.250000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","318","2.1.0","385313","65456ebc819cdd5600552571","Prolific","0","","469","","44","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","319","2.1.0","385817","65456ebc819cdd5600552571","Prolific","0","","null","","44","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","320","2.1.0","387737","65456ebc819cdd5600552571","Prolific","0","","1919","","44","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","5","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","321","2.1.0","387737","65456ebc819cdd5600552571","Prolific","0","","469","","44","2","","e","313","383","","","","false","4.250000000000001","1","","Test","70","","5"
"","","","","","","","","","","","html-keyboard-response","323","2.1.0","388752","65456ebc819cdd5600552571","Prolific","0","","null","","45","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","324","2.1.0","389068","65456ebc819cdd5600552571","Prolific","0","","null","","45","2","","null","313","376","313","63","e","false","4.150000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","325","2.1.0","389512","65456ebc819cdd5600552571","Prolific","0","","444","","45","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","326","2.1.0","390017","65456ebc819cdd5600552571","Prolific","0","","null","","45","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","327","2.1.0","391580","65456ebc819cdd5600552571","Prolific","0","","1561","","45","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","5","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","328","2.1.0","391581","65456ebc819cdd5600552571","Prolific","0","","444","","45","2","","e","313","376","","","","false","4.150000000000001","1","","Test","63","","5"
"","","","","","","","","","","","html-keyboard-response","330","2.1.0","392588","65456ebc819cdd5600552571","Prolific","0","","null","","46","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","331","2.1.0","392900","65456ebc819cdd5600552571","Prolific","0","","null","","46","2","","null","376","313","313","63","w","true","4.150000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","332","2.1.0","393406","65456ebc819cdd5600552571","Prolific","0","","505","","46","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","333","2.1.0","393911","65456ebc819cdd5600552571","Prolific","0","","null","","46","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","334","2.1.0","395389","65456ebc819cdd5600552571","Prolific","0","","1477","","46","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","5","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","335","2.1.0","395389","65456ebc819cdd5600552571","Prolific","0","","505","","46","2","","w","376","313","","","","true","4.150000000000001","1","","Test","63","","5"
"","","","","","","","","","","","html-keyboard-response","337","2.1.0","396401","65456ebc819cdd5600552571","Prolific","0","","null","","47","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","338","2.1.0","396713","65456ebc819cdd5600552571","Prolific","0","","null","","47","2","","null","370","313","313","57","w","true","4.050000000000002","","","","","",""
"","","","","","","","","","","","Stimulus Response","339","2.1.0","397452","65456ebc819cdd5600552571","Prolific","0","","738","","47","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","340","2.1.0","397965","65456ebc819cdd5600552571","Prolific","0","","null","","47","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","341","2.1.0","399415","65456ebc819cdd5600552571","Prolific","0","","1450","","47","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","5","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","342","2.1.0","399416","65456ebc819cdd5600552571","Prolific","0","","738","","47","2","","w","370","313","","","","true","4.050000000000002","1","","Test","57","","5"
"","","","","","","","","","","","html-keyboard-response","344","2.1.0","400424","65456ebc819cdd5600552571","Prolific","0","","null","","48","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","345","2.1.0","400739","65456ebc819cdd5600552571","Prolific","0","","null","","48","2","","null","313","370","313","57","e","false","4.050000000000002","","","","","",""
"","","","","","","","","","","","Stimulus Response","346","2.1.0","401090","65456ebc819cdd5600552571","Prolific","0","","351","","48","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","347","2.1.0","401595","65456ebc819cdd5600552571","Prolific","0","","null","","48","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","348","2.1.0","404911","65456ebc819cdd5600552571","Prolific","0","","3314","","48","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","349","2.1.0","404911","65456ebc819cdd5600552571","Prolific","0","","351","","48","2","","e","313","370","","","","false","4.050000000000002","1","","Test","57","","3"
"","","","","","","","","","","","html-keyboard-response","351","2.1.0","405927","65456ebc819cdd5600552571","Prolific","0","","null","","49","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","352","2.1.0","406237","65456ebc819cdd5600552571","Prolific","0","","null","","49","2","","null","365","313","313","52","w","true","3.9500000000000015","","","","","",""
"","","","","","","","","","","","Stimulus Response","353","2.1.0","565982","65456ebc819cdd5600552571","Prolific","0","","159744","","49","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","354","2.1.0","566497","65456ebc819cdd5600552571","Prolific","0","","null","","49","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","355","2.1.0","571608","65456ebc819cdd5600552571","Prolific","0","","5110","","49","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","356","2.1.0","571609","65456ebc819cdd5600552571","Prolific","0","","159744","","49","2","","w","365","313","","","","true","3.9500000000000015","1","","Test","52","","3"
"","","","","","","","","","","","html-keyboard-response","358","2.1.0","572614","65456ebc819cdd5600552571","Prolific","0","","null","","50","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","359","2.1.0","572928","65456ebc819cdd5600552571","Prolific","0","","null","","50","2","","null","313","365","313","52","e","false","3.9500000000000015","","","","","",""
"","","","","","","","","","","","Stimulus Response","360","2.1.0","573706","65456ebc819cdd5600552571","Prolific","0","","778","","50","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","361","2.1.0","574207","65456ebc819cdd5600552571","Prolific","0","","null","","50","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","362","2.1.0","576173","65456ebc819cdd5600552571","Prolific","0","","1965","","50","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","5","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","363","2.1.0","576173","65456ebc819cdd5600552571","Prolific","0","","778","","50","2","","e","313","365","","","","false","3.9500000000000015","1","","Test","52","","5"
"","","","","","","","","","","","html-keyboard-response","365","2.1.0","577178","65456ebc819cdd5600552571","Prolific","0","","null","","51","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","366","2.1.0","577489","65456ebc819cdd5600552571","Prolific","0","","null","","51","2","","null","313","360","313","47","e","false","3.8500000000000014","","","","","",""
"","","","","","","","","","","","Stimulus Response","367","2.1.0","578874","65456ebc819cdd5600552571","Prolific","0","","1384","","51","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","368","2.1.0","579377","65456ebc819cdd5600552571","Prolific","0","","null","","51","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","369","2.1.0","582129","65456ebc819cdd5600552571","Prolific","0","","2751","","51","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","370","2.1.0","582130","65456ebc819cdd5600552571","Prolific","0","","1384","","51","2","","e","313","360","","","","false","3.8500000000000014","1","","Test","47","","4"
"","","","","","","","","","","","html-keyboard-response","372","2.1.0","583144","65456ebc819cdd5600552571","Prolific","0","","null","","52","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","373","2.1.0","583455","65456ebc819cdd5600552571","Prolific","0","","null","","52","2","","null","360","313","313","47","w","true","3.8500000000000014","","","","","",""
"","","","","","","","","","","","Stimulus Response","374","2.1.0","584174","65456ebc819cdd5600552571","Prolific","0","","719","","52","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","375","2.1.0","584684","65456ebc819cdd5600552571","Prolific","0","","null","","52","2","","null","","","","","","","","","","","","",""
